	group_id	metric_value	users	visits	churn_users	churn_visits	group
4236	9	7314.976	1	4	1	7	B
4237	7	5788.0	0	0	1	6	A
4238	7	5928.0	0	0	0	9	A
4239	16	5283.976	0	0	1	8	B
4240	4	8977.0	0	0	0	4	A
4241	3	6717.0	1	9	1	7	A
4242	12	8981.976	1	14	0	9	B
4243	15	7552.976	0	0	1	7	B
4244	11	5938.976	0	0	1	4	B
4245	1	8272.0	0	0	0	9	A
4246	10	2293.976	1	0	1	7	B
4247	9	8825.976	1	15	0	9	B
4248	15	2680.976	1	15	1	9	B
4249	5	7289.0	0	0	0	6	A
4250	2	3593.0	0	0	0	4	A
4251	14	6460.976	1	1	1	9	B
4252	5	2401.0	0	0	1	7	A
4253	15	7252.976	0	0	1	8	B
4254	5	5896.0	0	0	1	6	A
4255	10	6535.976	0	0	0	7	B
4256	2	5633.0	1	27	0	4	A
4257	13	6874.976	0	0	1	6	B
4258	7	4592.0	0	0	0	9	A
4259	1	6813.0	0	0	0	7	A
4260	6	8415.0	0	0	0	9	A
4261	7	3941.0	0	0	0	7	A
4262	15	5515.976	0	0	1	6	B
4263	2	3204.0	1	11	1	8	A
4264	4	7958.0	0	0	0	8	A
4265	6	3800.0	0	0	1	9	A
4266	2	5451.0	0	0	1	6	A
4267	9	7861.976	1	14	1	4	B
4268	7	6276.0	1	6	1	9	A
4269	11	4275.976	1	17	1	9	B
4270	15	7425.976	1	20	1	5	B
4271	9	9041.976	0	0	0	5	B
4272	4	8608.0	1	9	0	1	A
4273	13	6495.976	0	0	1	9	B
4274	9	7209.976	0	0	1	8	B
4275	7	7755.0	1	9	1	7	A
4276	7	8791.0	1	3	0	5	A
4277	4	7488.0	0	0	0	8	A
4278	9	6042.976	1	2	1	6	B
4279	4	6925.0	0	0	1	9	A
4280	2	5709.0	0	0	0	5	A
4281	9	5473.976	1	6	1	6	B
4282	6	3593.0	1	21	0	9	A
4283	9	8644.976	1	2	1	9	B
4284	13	6998.976	1	8	1	9	B
4285	13	5828.976	0	0	1	4	B
4286	3	6267.0	0	0	0	8	A
4287	11	6658.976	0	0	1	9	B
4288	8	8245.0	1	21	0	9	A
4289	12	6093.976	0	0	1	8	B
4290	10	7878.976	0	0	1	5	B
4291	3	7009.0	0	0	1	8	A
4292	9	9170.976	0	0	1	7	B
4293	5	6497.0	0	0	0	2	A
4294	3	5538.0	1	8	1	9	A
4295	12	7343.976	1	8	0	8	B
4296	9	8002.976	0	0	1	7	B
4297	3	8209.0	0	0	1	9	A
4298	5	9523.0	1	1	1	9	A
4299	16	8736.976	1	2	0	4	B
4300	7	3472.0	0	0	1	8	A
4301	13	5099.976	1	0	1	9	B
4302	1	7701.0	1	1	0	9	A
4303	10	5015.976	0	0	1	5	B
4304	12	6868.976	0	0	1	9	B
4305	1	6426.0	0	0	0	3	A
4306	2	6404.0	1	16	1	9	A
4307	5	2602.0	1	4	0	8	A
4308	14	4333.976	0	0	1	4	B
4309	7	9992.0	1	5	0	9	A
4310	4	8526.0	0	0	1	5	A
4311	15	5765.976	1	0	0	3	B
4312	3	4388.0	1	13	1	3	A
4313	12	5203.976	1	9	1	7	B
4314	6	3285.0	0	0	0	3	A
4315	4	7235.0	0	0	1	8	A
4316	15	4790.976	1	11	1	9	B
4317	6	4591.0	1	20	0	2	A
4318	9	5195.976	0	0	1	9	B
4319	15	1909.976	1	0	1	9	B
4320	4	5239.0	1	17	0	5	A
4321	14	8562.976	1	5	1	9	B
4322	14	4413.976	0	0	1	8	B
4323	8	5117.0	0	0	0	7	A
4324	5	5466.0	1	0	1	7	A
4325	7	7847.0	0	0	0	9	A
4326	15	7280.976	1	5	0	5	B
4327	16	3570.976	0	0	1	6	B
4328	8	5975.0	1	9	0	5	A
4329	9	5708.976	0	0	1	7	B
4330	14	4594.976	1	3	1	9	B
4331	9	4778.976	1	30	1	6	B
4332	1	4435.0	1	1	0	9	A
4333	5	2810.0	1	4	0	7	A
4334	8	6065.0	0	0	0	9	A
4335	4	4382.0	0	0	0	9	A
4336	8	7406.0	1	39	1	4	A
4337	12	9940.976	0	0	1	7	B
4338	15	9123.976	1	11	1	9	B
4339	11	7765.976	1	12	1	8	B
4340	4	6210.0	0	0	1	7	A
4341	3	7961.0	1	24	0	7	A
4342	10	4021.976	0	0	1	9	B
4343	12	9428.976	1	5	1	9	B
4344	14	4610.976	1	5	1	5	B
4345	6	4407.0	0	0	0	7	A
4346	12	7626.976	0	0	1	3	B
4347	5	2723.0	1	16	1	1	A
4348	1	5656.0	0	0	1	9	A
4349	5	5334.0	1	12	0	9	A
4350	1	6371.0	0	0	0	8	A
4351	8	4748.0	1	4	1	9	A
4352	15	7502.976	0	0	1	9	B
4353	3	4387.0	1	0	1	9	A
4354	16	7437.976	0	0	1	4	B
4355	8	5461.0	1	27	0	8	A
4356	6	6261.0	0	0	0	8	A
4357	10	7540.976	0	0	1	8	B
4358	13	8678.976	1	2	1	4	B
4359	7	3544.0	0	0	0	6	A
4360	14	3111.976	0	0	0	5	B
4361	8	4360.0	1	1	1	7	A
4362	8	3390.0	0	0	1	6	A
4363	8	7461.0	0	0	0	9	A
4364	4	6649.0	1	24	1	8	A
4365	10	7010.976	0	0	0	2	B
4366	12	5033.976	1	1	1	8	B
4367	7	4322.0	1	3	1	9	A
4368	15	7229.976	1	7	1	3	B
4369	2	5346.0	1	0	0	4	A
4370	13	6466.976	0	0	1	8	B
4371	14	5537.976	1	17	1	8	B
4372	14	7559.976	0	0	1	4	B
4373	13	4443.976	1	15	1	7	B
4374	14	8543.976	0	0	1	9	B
4375	5	5656.0	1	0	0	9	A
4376	8	3552.0	1	1	0	9	A
4377	16	3197.976	0	0	1	5	B
4378	9	4349.976	0	0	1	9	B
4379	7	6779.0	1	4	0	5	A
4380	4	7075.0	1	3	1	9	A
4381	16	7586.976	0	0	1	3	B
4382	4	5584.0	1	8	0	6	A
4383	7	5990.0	0	0	0	8	A
4384	12	4970.976	0	0	1	8	B
4385	14	7836.976	1	1	0	7	B
4386	6	5907.0	1	20	0	2	A
4387	9	8041.976	1	17	0	8	B
4388	1	4538.0	0	0	0	9	A
4389	1	6326.0	1	0	1	7	A
4390	14	6688.976	0	0	1	4	B
4391	4	4494.0	1	0	1	8	A
4392	10	5503.976	1	0	1	5	B
4393	10	7919.976	0	0	1	7	B
4394	1	5741.0	1	3	1	7	A
4395	13	6666.976	1	3	1	3	B
4396	11	2122.976	0	0	1	8	B
4397	10	7912.976	1	11	0	7	B
4398	2	5039.0	1	30	0	9	A
4399	9	7382.976	0	0	1	8	B
4400	13	3682.976	0	0	1	7	B
4401	1	5451.0	1	5	0	6	A
4402	6	7810.0	0	0	0	8	A
4403	7	8027.0	0	0	1	9	A
4404	15	6296.976	0	0	1	9	B
4405	2	7291.0	0	0	1	6	A
4406	15	7794.976	1	6	0	9	B
4407	4	7492.0	0	0	1	9	A
4408	10	4535.976	1	51	1	9	B
4409	14	4733.976	0	0	1	3	B
4410	13	5351.976	1	49	1	6	B
4411	1	4246.0	0	0	1	7	A
4412	14	4919.976	1	7	1	4	B
4413	14	5182.976	1	2	0	9	B
4414	5	6354.0	0	0	1	2	A
4415	8	3837.0	1	0	1	6	A
4416	9	8621.976	1	2	0	6	B
4417	12	8433.976	0	0	1	6	B
4418	1	4949.0	1	23	0	9	A
4419	3	5656.0	1	15	0	9	A
4420	9	5999.976	0	0	0	7	B
4421	10	5274.976	0	0	0	6	B
4422	15	6997.976	1	3	1	9	B
4423	10	5952.976	0	0	0	7	B
4424	16	8209.976	1	11	1	8	B
4425	3	3296.0	0	0	0	3	A
4426	10	4303.976	0	0	1	8	B
4427	1	7363.0	1	6	0	9	A
4428	15	7297.976	1	1	1	9	B
4429	16	4606.976	1	20	1	9	B
4430	12	5823.976	0	0	1	9	B
4431	16	6376.976	1	13	1	7	B
4432	13	6027.976	0	0	0	5	B
4433	4	3411.0	1	0	0	4	A
4434	14	7985.976	1	22	0	8	B
4435	15	8136.976	1	6	1	7	B
4436	14	6555.976	0	0	1	9	B
4437	14	7586.976	1	5	0	4	B
4438	10	7817.976	0	0	1	9	B
4439	7	9430.0	0	0	1	7	A
4440	13	8055.976	0	0	0	9	B
4441	14	6193.976	1	23	1	7	B
4442	5	4114.0	1	3	1	5	A
4443	5	7821.0	1	14	0	2	A
4444	13	6873.976	1	5	0	9	B
4445	13	6170.976	1	31	1	9	B
4446	6	3674.0	1	26	1	5	A
4447	14	6529.976	1	11	1	7	B
4448	13	7560.976	1	2	0	6	B
4449	8	9720.0	1	20	0	7	A
4450	2	6464.0	1	6	0	7	A
4451	7	7208.0	0	0	1	7	A
4452	2	3999.0	1	6	1	4	A
4453	3	7901.0	0	0	0	7	A
4454	5	6630.0	0	0	1	8	A
4455	5	6476.0	0	0	0	8	A
4456	4	4873.0	0	0	1	7	A
4457	12	8583.976	0	0	1	6	B
4458	15	8920.976	0	0	1	5	B
4459	8	6050.0	1	24	0	8	A
4460	4	2559.0	0	0	0	3	A
4461	14	9076.976	1	17	1	3	B
4462	7	4858.0	0	0	0	9	A
4463	5	5896.0	0	0	0	8	A
4464	1	3063.0	1	0	0	9	A
4465	7	4638.0	1	3	1	9	A
4466	14	6418.976	0	0	1	7	B
4467	5	6550.0	0	0	0	7	A
4468	3	8183.0	1	17	0	5	A
4469	6	6053.0	1	24	0	9	A
4470	11	7798.976	1	3	1	5	B
4471	2	7491.0	1	13	0	8	A
4472	14	4436.976	0	0	1	6	B
4473	12	4668.976	1	8	1	5	B
4474	2	6128.0	1	3	1	5	A
4475	2	8670.0	1	9	1	8	A
4476	2	3544.0	1	16	1	7	A
4477	7	7008.0	0	0	0	4	A
4478	7	5628.0	0	0	0	6	A
4479	16	8256.976	0	0	1	8	B
4480	5	7501.0	0	0	0	5	A
4481	8	8435.0	1	7	0	9	A
4482	4	8742.0	0	0	1	6	A
4483	16	4848.976	1	14	1	9	B
4484	9	9286.976	0	0	1	8	B
4485	11	5409.976	0	0	0	7	B
4486	3	7370.0	1	18	1	6	A
4487	1	4777.0	1	0	0	2	A
4488	6	7747.0	1	13	1	9	A
4489	7	4912.0	0	0	0	9	A
4490	16	5378.976	1	1	1	2	B
4491	5	3943.0	1	0	0	7	A
4492	2	8992.0	0	0	0	9	A
4493	4	8589.0	1	4	0	7	A
4494	13	7001.976	1	1	0	7	B
4495	10	9152.976	1	0	1	6	B
4496	13	6154.976	0	0	1	6	B
4497	16	8178.976	0	0	1	8	B
4498	1	6671.0	0	0	1	6	A
4499	4	5950.0	1	8	0	6	A
4500	5	5999.0	0	0	0	6	A
4501	7	6594.0	0	0	1	9	A
4502	5	8206.0	0	0	1	7	A
4503	16	5140.976	0	0	1	9	B
4504	16	8060.976	1	25	1	8	B
4505	1	6119.0	0	0	0	8	A
4506	1	7682.0	0	0	1	7	A
4507	6	6659.0	0	0	1	8	A
4508	3	5229.0	1	7	1	8	A
4509	16	5649.976	1	3	1	3	B
4510	4	4907.0	1	11	1	5	A
4511	1	5734.0	0	0	1	8	A
4512	9	5038.976	0	0	1	9	B
4513	14	8946.976	0	0	1	7	B
4514	1	2550.0	0	0	1	8	A
4515	15	7155.976	1	4	1	9	B
4516	8	7430.0	1	4	0	8	A
4517	16	7009.976	0	0	1	8	B
4518	3	4517.0	0	0	1	3	A
4519	7	8313.0	0	0	0	9	A
4520	12	4795.976	1	5	1	6	B
4521	2	7146.0	0	0	0	8	A
4522	1	4111.0	1	1	1	7	A
4523	3	8585.0	1	10	1	9	A
4524	11	5637.976	1	11	1	5	B
4525	15	5479.976	1	9	0	6	B
4526	3	5778.0	1	42	1	4	A
4527	13	4281.976	1	7	1	7	B
4528	12	5139.976	1	5	0	6	B
4529	14	8658.976	1	5	1	8	B
4530	5	3136.0	0	0	1	6	A
4531	7	4281.0	0	0	1	4	A
4532	13	7749.976	1	2	1	9	B
4533	15	7654.976	1	4	1	9	B
4534	10	5344.976	0	0	0	9	B
4535	14	6675.976	0	0	1	5	B
4536	2	6395.0	1	14	1	6	A
4537	7	3863.0	0	0	1	6	A
4538	12	6221.976	0	0	0	9	B
4539	9	5496.976	0	0	1	3	B
4540	13	6258.976	0	0	1	7	B
4541	6	4550.0	1	4	1	6	A
4542	10	5080.976	1	16	1	4	B
4543	4	5528.0	1	4	0	5	A
4544	7	5502.0	1	11	1	7	A
4545	14	8694.976	0	0	1	9	B
4546	16	8504.976	0	0	1	9	B
4547	10	9516.976	0	0	1	9	B
4548	5	5881.0	1	3	1	8	A
4549	16	6059.976	0	0	1	7	B
4550	4	7986.0	0	0	1	8	A
4551	16	7067.976	0	0	1	3	B
4552	10	3046.976	1	2	1	5	B
4553	5	6841.0	1	42	0	8	A
4554	1	7080.0	1	14	1	9	A
4555	8	6035.0	1	9	0	9	A
4556	6	6886.0	1	5	0	8	A
4557	10	6997.976	1	23	1	7	B
4558	3	3523.0	0	0	0	6	A
4559	12	5190.976	1	7	1	7	B
4560	9	5064.976	1	8	1	8	B
4561	9	9197.976	0	0	1	6	B
4562	13	5637.976	1	1	1	9	B
4563	7	4552.0	0	0	0	6	A
4564	10	8005.976	1	7	0	9	B
4565	5	6178.0	1	9	1	7	A
4566	12	7879.976	0	0	1	9	B
4567	13	7754.976	1	9	1	3	B
4568	4	5126.0	1	18	1	7	A
4569	16	9061.976	1	14	0	4	B
4570	2	7782.0	1	11	0	8	A
4571	12	6614.976	1	26	0	9	B
4572	6	5328.0	0	0	1	4	A
4573	7	7176.0	1	0	0	9	A
4574	13	6723.976	0	0	1	4	B
4575	8	8643.0	1	8	1	6	A
4576	10	4103.976	1	9	1	5	B
4577	1	3531.0	1	8	0	7	A
4578	16	9573.976	1	1	1	6	B
4579	6	4621.0	1	6	0	8	A
4580	15	5705.976	1	20	1	5	B
4581	6	7238.0	1	8	1	8	A
4582	10	7673.976	1	3	1	8	B
4583	11	4791.976	0	0	1	7	B
4584	11	3755.976	0	0	1	8	B
4585	7	5063.0	1	16	1	4	A
4586	15	7105.976	1	24	1	9	B
4587	15	6025.976	0	0	1	9	B
4588	6	7398.0	0	0	1	7	A
4589	9	6417.976	1	4	1	5	B
4590	16	5056.976	1	3	1	7	B
4591	1	5198.0	0	0	1	5	A
4592	5	6418.0	1	52	0	7	A
4593	13	5063.976	1	3	1	7	B
4594	2	1689.0	0	0	1	9	A
4595	1	3955.0	0	0	1	9	A
4596	13	8062.976	1	2	1	5	B
4597	1	4120.0	1	34	0	6	A
4598	14	8008.976	0	0	1	1	B
4599	1	5976.0	1	9	1	3	A
4600	3	5704.0	0	0	0	6	A
4601	9	8779.976	0	0	1	6	B
4602	2	10862.0	1	4	0	4	A
4603	11	4799.976	1	6	1	9	B
4604	7	6277.0	0	0	0	5	A
4605	4	3905.0	1	1	1	9	A
4606	4	8397.0	0	0	0	9	A
4607	16	6393.976	0	0	0	6	B
4608	5	5492.0	0	0	0	9	A
4609	10	3690.976	0	0	1	4	B
4610	12	2980.976	1	8	1	9	B
4611	6	5699.0	0	0	1	9	A
4612	8	5577.0	1	5	1	3	A
4613	14	4325.976	0	0	1	7	B
4614	4	6840.0	0	0	1	8	A
4615	13	7302.976	0	0	1	8	B
4616	12	4623.976	0	0	1	9	B
4617	4	2319.0	1	9	0	7	A
4618	12	3966.976	1	6	1	5	B
4619	10	9166.976	1	0	1	9	B
4620	10	6567.976	0	0	1	8	B
4621	3	8692.0	0	0	1	9	A
4622	15	4081.976	1	7	1	7	B
4623	7	5549.0	1	19	1	9	A
4624	2	3542.0	0	0	1	6	A
4625	1	8296.0	1	25	0	9	A
4626	15	6326.976	0	0	1	9	B
4627	6	6585.0	0	0	1	9	A
4628	8	7942.0	1	18	0	7	A
4629	1	6611.0	1	5	0	9	A
4630	12	3517.976	0	0	0	6	B
4631	12	8327.976	0	0	0	9	B
4632	8	3796.0	0	0	1	9	A
4633	8	5940.0	0	0	0	8	A
4634	16	7936.976	0	0	1	9	B
4635	14	5677.976	0	0	1	9	B
4636	8	6589.0	0	0	1	8	A
4637	5	3535.0	1	0	0	9	A
4638	9	8388.976	0	0	1	8	B
4639	14	4970.976	1	29	1	5	B
4640	6	7328.0	0	0	0	2	A
4641	6	5076.0	0	0	0	8	A
4642	8	7405.0	0	0	0	8	A
4643	13	6077.976	0	0	1	9	B
4644	1	6815.0	1	1	0	7	A
4645	12	7379.976	0	0	0	5	B
4646	6	9483.0	1	6	0	6	A
4647	2	5940.0	0	0	1	5	A
4648	14	5412.976	0	0	1	6	B
4649	13	9132.976	1	0	1	9	B
4650	15	4775.976	1	4	1	7	B
4651	7	5893.0	0	0	1	8	A
4652	6	6149.0	1	15	1	9	A
4653	9	5235.976	1	9	1	7	B
4654	12	8814.976	1	0	1	8	B
4655	2	6877.0	1	4	1	9	A
4656	16	6382.976	0	0	1	2	B
4657	12	5541.976	0	0	1	8	B
4658	2	5207.0	0	0	1	9	A
4659	2	7849.0	0	0	0	6	A
4660	10	5326.976	1	11	1	9	B
4661	6	8132.0	0	0	0	5	A
4662	8	5527.0	0	0	0	9	A
4663	3	6328.0	0	0	1	8	A
4664	5	4783.0	0	0	0	9	A
4665	9	8871.976	1	44	0	6	B
4666	14	5154.976	0	0	1	7	B
4667	14	4377.976	0	0	1	6	B
4668	16	6939.976	0	0	1	6	B
4669	14	8183.976	0	0	1	5	B
4670	8	5701.0	1	9	0	8	A
4671	5	6057.0	1	24	0	8	A
4672	5	4744.0	0	0	1	5	A
4673	14	5231.976	0	0	1	5	B
4674	13	8539.976	1	7	0	6	B
4675	12	4757.976	1	1	1	9	B
4676	16	4632.976	1	10	1	8	B
4677	14	6849.976	1	7	1	6	B
4678	16	6316.976	1	3	1	8	B
4679	15	6009.976	1	7	1	9	B
4680	14	5799.976	0	0	1	3	B
4681	13	8723.976	0	0	1	8	B
4682	3	3210.0	0	0	0	8	A
4683	11	6460.976	0	0	1	8	B
4684	13	6593.976	1	23	1	8	B
4685	10	5015.976	0	0	1	9	B
4686	14	10624.976	0	0	1	6	B
4687	5	6194.0	0	0	0	9	A
4688	12	5996.976	1	4	1	5	B
4689	10	5980.976	0	0	0	6	B
4690	16	6914.976	0	0	1	3	B
4691	8	2930.0	0	0	0	9	A
4692	14	5757.976	0	0	1	3	B
4693	2	6332.0	1	20	0	9	A
4694	3	4773.0	0	0	1	6	A
4695	6	8347.0	0	0	1	4	A
4696	9	5685.976	0	0	1	5	B
4697	14	8179.976	1	8	1	5	B
4698	16	6239.976	1	0	1	6	B
4699	9	8315.976	0	0	1	9	B
4700	11	5684.976	0	0	1	0	B
4701	16	8714.976	1	8	1	9	B
4702	8	8388.0	1	5	1	9	A
4703	13	6582.976	0	0	1	6	B
4704	15	8036.976	0	0	1	8	B
4705	9	6031.976	1	11	1	8	B
4706	7	6658.0	0	0	1	8	A
4707	8	4292.0	1	3	1	5	A
4708	4	6742.0	1	6	0	3	A
4709	8	5827.0	0	0	1	5	A
4710	10	6130.976	0	0	1	8	B
4711	2	5004.0	1	6	0	9	A
4712	3	5467.0	0	0	0	9	A
4713	3	7769.0	0	0	0	9	A
4714	15	5098.976	1	13	0	7	B
4715	3	6657.0	0	0	1	8	A
4716	6	3747.0	1	6	0	7	A
4717	9	6504.976	0	0	1	8	B
4718	7	6125.0	1	11	1	5	A
4719	9	9092.976	0	0	1	9	B
4720	2	5794.0	0	0	0	8	A
4721	3	3307.0	1	1	1	9	A
4722	14	8319.976	0	0	1	8	B
4723	8	8596.0	1	3	1	8	A
4724	8	4777.0	1	1	0	8	A
4725	7	5972.0	0	0	0	8	A
4726	3	7938.0	0	0	0	7	A
4727	3	5074.0	0	0	0	6	A
4728	2	6141.0	1	6	0	8	A
4729	4	5582.0	0	0	0	9	A
4730	4	1508.0	0	0	1	9	A
4731	9	8570.976	1	6	0	5	B
4732	15	6393.976	0	0	0	7	B
4733	6	6550.0	1	30	0	7	A
4734	3	5392.0	0	0	1	8	A
4735	16	6825.976	0	0	1	4	B
4736	9	9047.976	1	6	1	6	B
4737	1	6259.0	1	13	0	8	A
4738	2	6289.0	1	16	1	9	A
4739	16	7235.976	1	1	1	7	B
4740	8	9275.0	0	0	0	7	A
4741	5	7586.0	0	0	1	9	A
4742	3	4040.0	1	0	0	9	A
4743	5	6923.0	0	0	1	5	A
4744	6	5396.0	1	16	0	9	A
4745	7	6469.0	1	4	1	9	A
4746	2	4853.0	0	0	0	9	A
4747	3	8008.0	0	0	1	6	A
4748	13	7630.976	0	0	1	8	B
4749	14	8915.976	1	8	1	9	B
4750	9	3541.976	1	18	0	5	B
4751	5	6173.0	0	0	1	6	A
4752	7	9141.0	1	26	1	7	A
4753	6	6683.0	1	20	1	9	A
4754	9	6498.976	1	16	1	8	B
4755	14	5721.976	0	0	1	9	B
4756	14	6305.976	0	0	1	7	B
4757	10	8014.976	0	0	1	9	B
4758	13	2987.976	0	0	1	5	B
4759	11	6365.976	1	7	0	7	B
4760	1	9163.0	1	14	1	8	A
4761	5	3858.0	0	0	0	9	A
4762	2	2811.0	0	0	0	5	A
4763	4	4349.0	1	9	1	4	A
4764	6	3101.0	0	0	0	4	A
4765	5	5547.0	0	0	1	9	A
4766	8	6893.0	1	19	1	8	A
4767	4	5693.0	1	7	0	9	A
4768	8	4783.0	1	0	0	7	A
4769	8	3791.0	0	0	1	8	A
4770	14	4236.976	1	14	1	8	B
4771	9	5345.976	0	0	1	9	B
4772	4	7174.0	1	8	1	7	A
4773	10	3822.976	0	0	1	5	B
4774	2	5872.0	1	9	1	8	A
4775	16	5716.976	0	0	0	5	B
4776	12	7264.976	1	7	1	7	B
4777	15	9019.976	0	0	1	6	B
4778	8	8238.0	0	0	1	6	A
4779	11	7024.976	1	6	1	6	B
4780	12	4903.976	1	14	1	8	B
4781	15	6924.976	1	2	0	9	B
4782	12	5597.976	0	0	0	2	B
4783	4	8800.0	1	1	1	2	A
4784	12	9660.976	1	0	1	7	B
4785	9	7144.976	1	37	1	8	B
4786	11	4804.976	0	0	1	5	B
4787	8	3986.0	0	0	0	9	A
4788	7	8121.0	0	0	1	4	A
4789	11	6035.976	1	2	0	9	B
4790	9	7483.976	0	0	1	8	B
4791	8	6438.0	1	10	1	9	A
4792	13	8175.976	0	0	1	5	B
4793	13	3371.976	0	0	1	7	B
4794	5	7067.0	0	0	1	9	A
4795	5	3075.0	1	1	0	9	A
4796	10	8334.976	1	3	1	6	B
4797	12	6189.976	1	8	0	9	B
4798	16	6523.976	0	0	0	8	B
4799	13	4875.976	0	0	1	9	B
4800	6	2751.0	0	0	1	7	A
4801	2	4509.0	0	0	0	9	A
4802	16	7491.976	1	2	1	7	B
4803	13	4582.976	1	8	1	6	B
4804	4	4640.0	0	0	0	9	A
4805	15	9842.976	0	0	1	6	B
4806	5	3309.0	0	0	1	9	A
4807	2	5296.0	0	0	0	6	A
4808	4	8293.0	0	0	0	5	A
4809	12	5526.976	0	0	1	4	B
4810	11	7252.976	0	0	1	8	B
4811	2	4298.0	0	0	1	6	A
4812	5	8494.0	0	0	1	8	A
4813	14	9166.976	1	22	1	6	B
4814	4	5781.0	1	9	1	9	A
4815	14	8666.976	0	0	1	4	B
4816	14	8297.976	0	0	1	9	B
4817	16	6075.976	1	18	1	4	B
4818	3	5438.0	1	25	1	8	A
4819	5	3667.0	1	3	0	4	A
4820	2	8466.0	0	0	1	5	A
4821	11	8389.976	1	3	1	8	B
4822	1	8447.0	0	0	0	7	A
4823	15	7707.976	0	0	1	4	B
4824	12	3409.976	0	0	1	5	B
4825	1	6510.0	0	0	0	9	A
4826	7	7980.0	0	0	0	8	A
4827	6	6621.0	1	5	0	3	A
4828	8	6278.0	1	5	0	8	A
4829	4	4724.0	0	0	1	9	A
4830	8	5194.0	0	0	0	8	A
4831	5	8070.0	1	43	1	7	A
4832	13	5006.976	0	0	1	7	B
4833	13	7578.976	1	1	1	4	B
4834	6	8633.0	0	0	1	4	A
4835	8	6644.0	0	0	1	5	A
4836	16	5536.976	0	0	1	6	B
4837	16	7638.976	0	0	1	7	B
4838	6	5331.0	0	0	0	9	A
4839	7	7068.0	0	0	0	6	A
4840	8	8950.0	1	26	0	6	A
4841	10	8882.976	0	0	1	9	B
4842	10	7119.976	1	0	1	9	B
4843	13	8092.976	1	12	1	8	B
4844	3	3343.0	0	0	0	6	A
4845	7	8335.0	0	0	1	6	A
4846	2	4831.0	1	2	1	8	A
4847	5	3859.0	1	3	0	4	A
4848	11	4382.976	1	3	1	5	B
4849	7	4876.0	0	0	0	6	A
4850	14	5548.976	1	8	1	3	B
4851	12	7673.976	1	1	1	7	B
4852	2	4857.0	1	27	0	9	A
4853	13	3453.976	0	0	0	4	B
4854	10	4976.976	1	23	1	9	B
4855	13	7818.976	0	0	1	9	B
4856	10	5968.976	0	0	1	9	B
4857	3	4393.0	0	0	1	8	A
4858	16	8295.976	1	10	1	9	B
4859	6	6185.0	0	0	1	8	A
4860	9	5544.976	0	0	1	4	B
4861	13	7744.976	0	0	1	7	B
4862	15	4640.976	0	0	1	8	B
4863	10	6531.976	1	9	1	9	B
4864	10	6238.976	0	0	1	9	B
4865	8	2711.0	1	9	1	9	A
4866	5	7945.0	0	0	1	8	A
4867	16	4613.976	0	0	1	9	B
4868	6	5784.0	0	0	0	6	A
4869	9	5174.976	0	0	1	9	B
4870	6	6163.0	1	4	1	8	A
4871	9	7491.976	0	0	1	9	B
4872	15	7963.976	0	0	1	2	B
4873	9	4456.976	1	7	1	8	B
4874	6	7294.0	1	6	0	7	A
4875	11	9810.976	1	3	1	9	B
4876	10	6242.976	1	15	1	9	B
4877	6	8090.0	1	1	0	9	A
4878	12	7453.976	0	0	0	9	B
4879	7	6584.0	1	3	1	9	A
4880	14	7142.976	0	0	1	6	B
4881	13	5083.976	1	0	1	4	B
4882	6	4736.0	0	0	0	3	A
4883	3	5249.0	0	0	1	8	A
4884	6	8744.0	0	0	1	8	A
4885	12	7101.976	1	10	1	7	B
4886	2	4002.0	0	0	1	1	A
4887	13	5168.976	1	0	1	5	B
4888	12	7353.976	0	0	1	9	B
4889	9	4293.976	0	0	1	9	B
4890	16	3960.976	1	10	1	9	B
4891	11	3919.976	0	0	0	6	B
4892	6	5295.0	0	0	0	8	A
4893	5	3863.0	0	0	1	7	A
4894	6	5341.0	0	0	0	7	A
4895	9	5758.976	0	0	1	9	B
4896	9	6128.976	0	0	0	9	B
4897	9	5123.976	0	0	0	7	B
4898	5	6323.0	0	0	1	8	A
4899	3	8763.0	0	0	1	7	A
4900	11	7824.976	0	0	1	6	B
4901	11	6277.976	0	0	0	9	B
4902	3	7229.0	0	0	0	7	A
4903	1	7161.0	1	6	1	7	A
4904	7	5637.0	1	19	1	9	A
4905	11	7736.976	0	0	1	9	B
4906	5	3641.0	0	0	1	8	A
4907	15	9017.976	1	2	0	6	B
4908	8	8545.0	1	5	0	8	A
4909	12	3850.976	0	0	1	7	B
4910	3	6560.0	0	0	0	6	A
4911	13	6710.976	0	0	1	5	B
4912	6	6936.0	1	20	0	4	A
4913	5	1806.0	1	2	1	6	A
4914	16	7665.976	1	3	1	9	B
4915	8	7650.0	1	0	1	7	A
4916	4	2857.0	0	0	0	7	A
4917	7	5293.0	0	0	0	7	A
4918	13	5174.976	0	0	0	3	B
4919	9	6749.976	1	7	1	5	B
4920	6	8011.0	0	0	1	6	A
4921	4	5303.0	0	0	1	7	A
4922	10	4950.976	1	21	1	8	B
4923	12	8299.976	0	0	1	8	B
4924	8	5538.0	1	0	0	9	A
4925	14	6053.976	1	1	1	8	B
4926	7	6461.0	0	0	1	7	A
4927	14	6216.976	0	0	1	9	B
4928	2	4078.0	1	4	1	8	A
4929	7	4164.0	1	1	0	8	A
4930	5	5170.0	1	23	1	6	A
4931	3	6281.0	0	0	0	8	A
4932	1	8328.0	0	0	1	9	A
4933	9	4858.976	0	0	1	7	B
